SS,Mã hàng,Link Form,"Số
vòng dây ",MSKH,TCCL,"Link
TCCL",Tên khách hàng,"Part
Number",Đối tượng gửi dữ liệu,Nguồn dữ liệu,Yêu cầu đặc biệt khi gửi dữ liệu,"Gửi Lot DAI DIEN: ""DD""
Gửi TOAN BO Lot: ""TB""","Gửi dữ
 liệu [M]","Nơi nhận
dữ liệu","Ngoài đối tượng

VD : 736 KH không cho giảm",Nội dung gửi mail,Địa chỉ gửi mail,DUNG LƯỢNG 1 LẦN GỬI
RS385PV46626A,46626A,XEM,14180,127423,A79792,XEM,Công ty cổ phần Seiko Epson,-,,,,-,M,-,,,,
RS385PV46626A,46626A,XEM,,981951,A79819,XEM,"SUMITRONICS PHILIPS, INC.",-,,,,-,M,-,,,,
RS385PV46626A,46626A,XEM,,901165,A81390,XEM,KHÁCH HÀNG DÀI HẠN,-,,,,-,-,-,,,,
RS385PV46626A,46626A,XEM,,962247H,A84282,XEM,KOSHIN KOGYO,-,,,,-,M,-,,,,
RS385PV46626A,46626A,XEM,,891103,A86718,XEM,PT. INDONESIA EPSON INDUSTRY,-,,,,-,M,-,,,,
RS385PV46636A,46636A,XEM,14180,127423,QS-10-004061,XEM,CÔNG TY CỔ PHẦN SEIKO EPSON,-,,,,-,,-,,,,
RS385PV46636A,46636A,XEM,,901165,QS-10-004064,XEM,KOSHIN KOGYO,-,,,,-,,-,,,,
RS385PV46636A,46636A,XEM,,962247H,QS-10-004060,XEM,"SUMITRONICS PHILS., INC",-,,,,-,,-,,,,
RS385PV46636A,46636A,XEM,,981951,QS-10-004057,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,,-,,,,
RS385PV46636A,46636A,XEM,,871103,QS-10-002256,XEM,EPSON PRECISION (PHILIPPINE)INC,-,,,,-,,-,,,,
RS385PV46636A,46636A,XEM,,981928,QS-10-003970,XEM,EPSON PRECISION (PHILIPPINE)INC,-,,,,-,,-,,,,
RS385PV46636A,46636A,XEM,,901165,A81390,XEM,Khách hàng bán hàng dài hạn thông thường,-,,,,-,-,-,-,,,
RS385PV46636A,46636A,XEM,,955484Q,QS-10-004491,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,-,,,
RS385PV46648A,46648A,XEM,14135,223388,A80885,XEM,LEXMARK INT'L INC. A/P,-,,,,-,-,-,,,,
RS385PV46654A,46654A,XEM,15145,962382H,A84399,XEM,PANINI,-,,,,-,-,-,,,,
RS385PV46654A,46654A,XEM,15145,962308H,A88413,XEM,KAIFA,-,,,,DD,MCH-D,-,,,,
RS385PV46654A,46654A,XEM,,962382H,A88822,XEM,PANINI,-,,,,-,-,-,,,,
RS385PV46662B,46662B,XEM,2098,220707,A83789,XEM,HEWLETT PACKARD VANCOUVER,-,,,,-,M,-,,,,
RS385PV46662B,46662B,XEM,,891069S,A83904,XEM,FLEXTRONICS SHAH ALAM S/B PTP,-,,,,-,M,-,,,,
RS385PV46662C,46662C,XEM,2098,220707,QS-10-004272,XEM,HEWLETT PACKARD VANCOUVER,-,,,,DD,M,-,,,,
RS385PV46662C,46662C,XEM,,891069S,QS-10-004233,XEM,FLEXTRONICS SHAH ALAM S/B PTP,-,,,,-,M,-,,,,
RS385PV46662C,46662C,XEM,,950683Q,QS-10-005675,XEM,FLEXTRONICS SHAH ALAM S/B PTP,-,,,,-,M,-,,,,
RS385PV46681A,46681A,XEM,19115,223388,A80549,XEM,LEXMARK INT'L INC. A/P,-,,,,-,-,-,,,,
RS385PV46694A,46694A,XEM,14180,871103,QS-10-004052,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,,-,,,,
RS385PV46694A,46694A,XEM,,901165,A82123,XEM,Khách hàng bán hàng dài hạn thông thường,-,,,,-,-,-,,,,
RS385PV46694A,46694A,XEM,,981951,QS-10-001811,XEM,SUMITRONICS PHILS.INC,-,,,,-,-,-,-,,,
RS385PV46694A,46694A,XEM,,981928,QS-10-002371,XEM,EPSON PRECISION (PHILIPPINE) INC,-,,,,-,-,-,-,,,
RS385PV46694A,46694A,XEM,,955484Q,QS-10-004502,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,-,,,
RS385PV46694A,46694A,XEM,,955252Q,QS-10-004741,XEM,EPSON PRECISION (PHILIPPINE) INC,-,,,,-,-,-,-,,,
RS385PV46724C,46724C,XEM,17120,860072V,A81086,XEM,"CANON VIETNAM CO.,LTD",QK2-2570,WEEK,GROUP SESSION,"List excel
File data PDF 
(Nhập SLSX vào file data PDF+ lưu tên file theo yêu cầu KH)",TB,M,CANON VN,Gửi toàn lót,"Subject: Canon Vietnam (860072V) Motor Outgoing Inspection Record  (ETD 2025.02.17- ETA 2025.02.19) 
To ：CVN Ms Lan , Ms Thuy; Ms Duong, Ms huong, Ms Ngoc, Ms Thuy, Ms Ha; Ms Yen; Ms Nga
        VDM  Mr Vu
Fr ：VDM Inspection Section Lý (Ms)

Liên quan đến trình xuất dữ liệu kiểm tra xuất hàng. Xin được gửi dữ liệu của lô hàng xuất kho ngày 2025.02.17. Chi tiết dữ liệu tham khảo file đính kèm. (Đối với những lót dữ liệu đã gửi theo lệnh xuất hàng lần trước, lần này xuất hàng tiếp không tái gửi lại dữ liệu)
Cần bổ sung gì xin hãy liên lạc lại. ","huong.dang@mail.canon'; 'thuy.trieu@mail.canon'; 'lan.nguyen181@mail.canon'; 'ngoc.nguyen432@mail.canon';
 'avp_tl-idms@mail.canon'; 'yen.nguyen599@mail.canon'; 'avp_ts-idms@mail.canon'; VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>; VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>; 'thuy.nguyen242@mail.canon'; 'ha.giap@mail.canon'; 'nga.nguyen290@mail.canon'",3.5
RS385PV46707C,46707C,XEM,2465,870053X,A83087,XEM,DONGGUAN VIGOR PLASTIC PRODUCT,-,MONTH,MAP,,TB,-,MCH-Z (SZO),Gửi toàn lót,,,
RS385PV46707C,46707C,XEM,,889675W,A88578,XEM,DONGGUAN VIGOR PLASTIC METAL,-,MONTH,MAP,,TB,-,MCH-Z (SZO),Gửi toàn lót,,,
RS385PV46897A,46897A,XEM,12220,101560,A81416,XEM,CÔNG TY TNHH RICOH,-,,,,-,-,-,,,,
RS385PV46897A,46897A,XEM,,962259H,A82770,XEM,TAIGONG,-,MONTH,MAP,Nhập form (QMF-004),DD (QMF-004),-,MCH-D,,,,
RS385PV46897B,46897B,XEM,12220,101550,A89883,XEM,-,-,,,,-,-,-,,,,
RS385PV46897C,46897C,XEM,,101550,QS-10-000024,XEM,Công ty TNHH RIKOH,-,,,,-,-,-,,,,
RS385PV46897C,46897C,XEM,,886184C,QS-10-000088,XEM,SHANGHAI RICOH DIGITAL EQUIPME,-,,,,-,-,-,-,,,
RS385PV46928A,46928A,XEM,14180,981928,A81659,XEM,EPSON PRECISION (PHILIPPINE) INC,-,,,,-,,-,,,,
RS385PV46928A,46928A,XEM,,981951,QS-10-004592,XEM,"SUMITRONICS PHILS., INC",-,,,,-,,-,,,,
RS385PV46928A,46928A,XEM,,871103,QS-10-004593,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,,-,,,,
RS385PV46928A,46928A,XEM,,981928,QS-10-002257,XEM,EPSON PRECISION (PHILIPPINE) INC,-,,,,-,-,-,-,,,
RS385PV46928A,46928A,XEM,,955252Q,QS-10-003972,XEM,EPSON PRECISION (PHILIPPINE)INC,-,,,,-,-,-,-,,,
RS385PV46928A,46928A,XEM,,955484Q,QS-10-009223,XEM,PT. INDONESIA EPSON INDUSTRY,-,,,,-,-,-,-,,,
RS385PV46937A,46937A,XEM,13215,127928Y,A81706,XEM,CÔNG TY CỔ PHẦN TOSHIBATEC,-,,,,-,-,-,,,,
RS385PV46937A,46937A,XEM,,901165,A81823,XEM,KHÁCH HÀNG DÀI HẠN,-,,,,-,-,-,,,,
RS385PV46937A,46937A,XEM,,890509S,A82174,XEM,TOSHIBA TEC(S)PTE.LTD,-,,,,-,-,-,,,,
RS385PV46937B,46937B,XEM,13215,890509S,A86319,XEM,TOSHIBA TEC (S) PTE.LTD,-,,,,-,-,-,,,,
RS385PV46937B,46937B,XEM,,953505Q,QS-10-005642,XEM,TOSHIBA TEC (S) PTE. LTD.,-,,,,-,-,-,,,,
RS385PV46957A,46957A,XEM,13215,981951,A81872,XEM,"SUMITRONICS PHILS., INC",-,,,,-,M,-,,,,
RS385PV46957A,46957A,XEM,,871103,A86222,XEM,PT. INDONESIA EPSON INDUSTRY,-,,,,-,M,-,,,,
RS385PV46957B,46957B,XEM,17120,127423,QS-10-004010,XEM,CÔNG TY CỔ PHẦN SEIKO EPSON,-,,,,-,-,-,,,,
RS385PV46957B,46957B,XEM,,871103,QS-10-004002,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,,,,
RS385PV46957B,46957B,XEM,,981951,QS-10-004007,XEM,"SUMITRONICS PHILS., INC",-,,,,-,-,-,,,,
RS385PV46957B,46957B,XEM,,957555S,QS-10-004009,XEM,"SUMITRONICS(THAILAND)CO.,LTD",-,MONTH,MAP,,DD,-,SPO,," Subject:  Motor outgoing inspection record on June -2024  ( Sumitronics Thailand )
To: SPO / Ms. Reiko Chin, Tang Chin Tien San
Fr: VDM Inspection section – Ly

I send you the outgoing inspection data to shipment on June -2024.
Please see attached file.
If you have any question, please contact to me.
Thanks and best regard.",SPO/REIKO CHIN <c.reiko.dqk@mabuchi-motor.com>; SPO/TANG CHIN TIEN <c.tangc.mcb@mabuchi-motor.com>,8.0
RS385PV46957B,46957B,XEM,,981928,QS-10-002375,XEM,EPSON PRECISION (PHILIPPINE) INC,-,,,,-,-,-,,,,
RS385PV46957B,46957B,XEM,,951756Q,QS-10-004000,XEM,SUMITRONICS (THAILAND) CO.	 LT,-,,,,-,-,-,,,,
RS385PV46957B,46957B,XEM,,955484Q,QS-10-004490,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,,,,
RS385PV46957B,46957B,XEM,,955252Q,QS-10-004460,XEM,EPSON PRECISION (PHILIPPINE)INC,-,,,,-,-,-,,,,
RS385PV46959B,46959B,XEM,17120,957217S,A82082,XEM,CANON HI-TECH(THAILAND) LTD,QK2-2875,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS385PV46959B,46959B,XEM,,957258S,A82122,XEM,CANON HI-TECH THAILAND (RA),-,MONTH,MAP,,TB,M,SPO & CANON THAI,,,,
RS385PV46959B,46959B,XEM,,951087E,A86518,XEM,CANON HI-TECH THAILAND (RA),QK2-2875,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS385PV46959B,46959B,XEM,,860072V,A88627,XEM,"CANON VIETNAM CO.,LTD",QK2-2875,WEEK,GROUP SESSION,"List excel
File data PDF 
(Nhập SLSX vào file data PDF+ lưu tên file theo yêu cầu KH)",TB,M,CANON VN,Gửi toàn lót,"Subject: Canon Vietnam (860072V) Motor Outgoing Inspection Record  (ETD 2025.02.17- ETA 2025.02.19) 
To ：CVN Ms Lan , Ms Thuy; Ms Duong, Ms huong, Ms Ngoc, Ms Thuy, Ms Ha; Ms Yen; Ms Nga
        VDM  Mr Vu
Fr ：VDM Inspection Section Lý (Ms)

Liên quan đến trình xuất dữ liệu kiểm tra xuất hàng. Xin được gửi dữ liệu của lô hàng xuất kho ngày 2025.02.17. Chi tiết dữ liệu tham khảo file đính kèm. (Đối với những lót dữ liệu đã gửi theo lệnh xuất hàng lần trước, lần này xuất hàng tiếp không tái gửi lại dữ liệu)
Cần bổ sung gì xin hãy liên lạc lại. ","huong.dang@mail.canon'; 'thuy.trieu@mail.canon'; 'lan.nguyen181@mail.canon'; 'ngoc.nguyen432@mail.canon';
 'avp_tl-idms@mail.canon'; 'yen.nguyen599@mail.canon'; 'avp_ts-idms@mail.canon'; VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>; VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>; 'thuy.nguyen242@mail.canon'; 'ha.giap@mail.canon'; 'nga.nguyen290@mail.canon'",3.5
RS385PV47102A,47102A,XEM,14180,127423,QS-10-004003,XEM,CÔNG TY CỔ PHẦN SEIKO EPSON,-,,,,-,,-,,,,
RS385PV47102A,47102A,XEM,,957555S,QS-10-004004,XEM,"SUMITRONICS (THAILAND) CO.,LTD",-,MONTH,MAP,,DD,,SPO,," Subject:  Motor outgoing inspection record on June -2024  ( Sumitronics Thailand )
To: SPO / Ms. Reiko Chin, Tang Chin Tien San
Fr: VDM Inspection section – Ly

I send you the outgoing inspection data to shipment on June -2024.
Please see attached file.
If you have any question, please contact to me.
Thanks and best regard.",SPO/REIKO CHIN <c.reiko.dqk@mabuchi-motor.com>; SPO/TANG CHIN TIEN <c.tangc.mcb@mabuchi-motor.com>,8.0
RS385PV47102A,47102A,XEM,,981928,QS-10-002259,XEM,EPSON PRECISION (PHILIPPINE) INC,-,,,,-,,-,,,,
RS385PV47102A,47102A,XEM,,951756Q,QS-10-004001,XEM,SUMITRONICS (THAILAND) CO.	 LT,-,,,,-,,-,,,,
RS385PV47102A,47102A,XEM,,871103,QS-10-004005,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,,,,
RS385PV47102A,47102A,XEM,,981951,QS-10-004006,XEM,"SUMITRONICS PHILS.,INC",-,,,,-,-,-,,,,
RS385PV47102A,47102A,XEM,,955484Q,QS-10-004486,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,,,,
RS385PV47102A,47102A,XEM,,955252Q,QS-10-004757,XEM,EPSON PRECISION (PHILIPPINE) INC,-,,,,-,-,-,,,,
RS385PV47108A,47108A,XEM,17120,860072V,A83092,XEM,"CANON VIETNAM CO.,LTD",QK2-3432,WEEK,GROUP SESSION,"List excel
File data PDF 
(Nhập SLSX vào file data PDF+ lưu tên file theo yêu cầu KH)",TB,M,CANON VN,Gửi toàn lót,"Subject: Canon Vietnam (860072V) Motor Outgoing Inspection Record  (ETD 2025.02.17- ETA 2025.02.19) 
To ：CVN Ms Lan , Ms Thuy; Ms Duong, Ms huong, Ms Ngoc, Ms Thuy, Ms Ha; Ms Yen; Ms Nga
        VDM  Mr Vu
Fr ：VDM Inspection Section Lý (Ms)

Liên quan đến trình xuất dữ liệu kiểm tra xuất hàng. Xin được gửi dữ liệu của lô hàng xuất kho ngày 2025.02.17. Chi tiết dữ liệu tham khảo file đính kèm. (Đối với những lót dữ liệu đã gửi theo lệnh xuất hàng lần trước, lần này xuất hàng tiếp không tái gửi lại dữ liệu)
Cần bổ sung gì xin hãy liên lạc lại. ","huong.dang@mail.canon'; 'thuy.trieu@mail.canon'; 'lan.nguyen181@mail.canon'; 'ngoc.nguyen432@mail.canon';
 'avp_tl-idms@mail.canon'; 'yen.nguyen599@mail.canon'; 'avp_ts-idms@mail.canon'; VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>; VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>; 'thuy.nguyen242@mail.canon'; 'ha.giap@mail.canon'; 'nga.nguyen290@mail.canon'",3.5
RS385PV47242B,47242B,XEM,17120,962007H,A88219,XEM,TOSHIBA TEC,-,,,,-,-,-,,,,
RS385PV47242B,47242B,XEM,,127928Y,A88220,XEM,Toshiba Tech,-,,,,-,-,-,,,,
RS385PV47242C,47242C,XEM,17120,127928Y,A91664,XEM,Công ty cổ phần Toshiba Tech,-,,,,-,-,-,,,,
RS385PV47242C,47242C,XEM,,962007H,A91665,XEM,TOSHIBA TEC,-,,,,-,-,-,,,,
RS385PV47259A,47259A,XEM,15155,127423,QS-10-003990,XEM,CÔNG TY CỔ PHẦN SEIKO EPSON,-,,,,-,,-,,,,
RS385PV47259A,47259A,XEM,,871103,QS-10-003991,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,,-,,,,
RS385PV47259A,47259A,XEM,,962247H,QS-10-003989,XEM,KOSHIN KOGYO,,,,,-,,-,,,,
RS385PV47259A,47259A,XEM,,955260Q,QS-10-003746,XEM,"SUMITRONICS PHILS.,INC",-,,,,-,-,-,-,,,
RS385PV47259A,47259A,XEM,,981928,QS-10-002297,XEM,EPSON PRECISION (PHILIPPINE) INC,-,,,,-,-,-,-,,,
RS385PV47259A,47259A,XEM,,981951,QS-10-004358,XEM,"SUMITRONICS PHILS.,INC",-,,,,-,-,-,-,,,
RS385PV47259A,47259A,XEM,,955484Q,QS-10-004484,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,,,,
RS385PV47259A,47259A,XEM,,955252Q,QS-10-005020,XEM, EPSON PRECISION (PHILIPPINE)INC,-,,,,-,-,-,,,,
RS385PV47259A,47259A,XEM,,920371H,QS-10-006130,XEM,EPSON MP,-,MONTH,MAP,,DD,-,EPSON,,,,
RS385PV47371B,47371B,XEM,14180,102509,A88032,XEM,Công trường Toride CTCP Cannon,-,,,,-,-,-,,,,
RS385PV47371B,47371B,XEM,14180,958314,A88803,XEM,CANON PRACHINBURI THAILAND LTD,-,MONTH,MAP,,DD,-,SPO & CANON THAI,Gửi toàn lót,,,
RS385PV47371B,47371B,XEM,,951137E,A88940,XEM,TAKANE ELECTRONICS (THAILAND),-,,,,-,-,-,,,,
RS385PV47371C,47371C,XEM,14180,958314,A88803,XEM,CANON PRACHINBURI THAILAND LTD,-,MONTH,MAP,,DD,-,SPO & CANON THAI,,,,
RS385PV47371C,47371C,XEM,,951137E,A88940,XEM,TAKANE ELECTRONICS (THAILAND),-,,,,-,-,-,,,,
RS385PV47371C,47371C,XEM,,951588Q,A91968,XEM,TAKANE ELECTRONICS (THAILAND),-,,,,-,-,-,,,,
RS385PV47377A,47377A,XEM,17120,100750,A86404,XEM,Công ty cổ phần Cannon Fukushima,-,,,,-,M,-,,,,
RS385PV47377A,47377A,XEM,,951087E,A86604,XEM,CANON HI-TECH THAILAND,QK2-3910,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS385PV47382A,47382A,XEM,16130,100750,A86420,XEM,Công ty cổ phần Cannon Fukushima,-,,,,-,M,-,,,,
RS385PV47382A,47382A,XEM,,951087E,A86603,XEM,CANON HI-TECH THAILAN (RA),QK2-3909,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS385PV47382D,47382D,XEM,16130,951087E,A89207,XEM,CANON HI-TECH THAILAND (RA),QK2-3909,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS385PV47461A,47461A,XEM,15145,939678H,A87976,XEM,JETTA IND,-,,,,-,-,-,,,,
RS385PV47461A,47461A,XEM,,962206H,A88059,XEM,JETTA-JCCL,-,,,,-,-,-,,,,
RS385PV47424A,47424A,XEM,17120,951103E,A87305,XEM,CANON HI-TECH THAILAN ,QK3-4412,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS385PV47424A,47424A,XEM,,860072V,A88754,XEM,CANON VIETNAM CO.LTD,QK2-4412,WEEK,GROUP SESSION,"List excel
File data PDF 
(Nhập SLSX vào file data PDF+ lưu tên file theo yêu cầu KH)",TB,M,CANON VN,Gửi toàn lót,"Subject: Canon Vietnam (860072V) Motor Outgoing Inspection Record  (ETD 2025.02.17- ETA 2025.02.19) 
To ：CVN Ms Lan , Ms Thuy; Ms Duong, Ms huong, Ms Ngoc, Ms Thuy, Ms Ha; Ms Yen; Ms Nga
        VDM  Mr Vu
Fr ：VDM Inspection Section Lý (Ms)

Liên quan đến trình xuất dữ liệu kiểm tra xuất hàng. Xin được gửi dữ liệu của lô hàng xuất kho ngày 2025.02.17. Chi tiết dữ liệu tham khảo file đính kèm. (Đối với những lót dữ liệu đã gửi theo lệnh xuất hàng lần trước, lần này xuất hàng tiếp không tái gửi lại dữ liệu)
Cần bổ sung gì xin hãy liên lạc lại. ","huong.dang@mail.canon'; 'thuy.trieu@mail.canon'; 'lan.nguyen181@mail.canon'; 'ngoc.nguyen432@mail.canon';
 'avp_tl-idms@mail.canon'; 'yen.nguyen599@mail.canon'; 'avp_ts-idms@mail.canon'; VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>; VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>; 'thuy.nguyen242@mail.canon'; 'ha.giap@mail.canon'; 'nga.nguyen290@mail.canon'",3.5
RS385PV47591A,47591A,XEM,15145,509067U,A88879,XEM,PANINI SPA,-,,,,-,-,-,,,,
RS385PV47968A,47968A,XEM,,860072V,QS-10-002132,XEM,CANON VIETNAM CO.LTD.,QK2-2875,WEEK,GROUP SESSION,"List excel
File data PDF 
(Nhập SLSX vào file data PDF+ lưu tên file theo yêu cầu KH)",TB,M,CANON VN,Gửi toàn lót,"Subject: Canon Vietnam (860072V) Motor Outgoing Inspection Record  (ETD 2025.02.17- ETA 2025.02.19) 
To ：CVN Ms Lan , Ms Thuy; Ms Duong, Ms huong, Ms Ngoc, Ms Thuy, Ms Ha; Ms Yen; Ms Nga
        VDM  Mr Vu
Fr ：VDM Inspection Section Lý (Ms)

Liên quan đến trình xuất dữ liệu kiểm tra xuất hàng. Xin được gửi dữ liệu của lô hàng xuất kho ngày 2025.02.17. Chi tiết dữ liệu tham khảo file đính kèm. (Đối với những lót dữ liệu đã gửi theo lệnh xuất hàng lần trước, lần này xuất hàng tiếp không tái gửi lại dữ liệu)
Cần bổ sung gì xin hãy liên lạc lại. ","huong.dang@mail.canon'; 'thuy.trieu@mail.canon'; 'lan.nguyen181@mail.canon'; 'ngoc.nguyen432@mail.canon';
 'avp_tl-idms@mail.canon'; 'yen.nguyen599@mail.canon'; 'avp_ts-idms@mail.canon'; VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>; VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>; 'thuy.nguyen242@mail.canon'; 'ha.giap@mail.canon'; 'nga.nguyen290@mail.canon'",3.5
